w,nu,ampl
17.6239196013666,2.8049339212116404,0.3639636485096471
74.56273677501255,11.867028128203094,0.8897287103590086
139.63567068775077,22.223707221907613,0.5182384798759567
157.25959028911737,25.028641143119252,0.3772253427030885
