w,nu,ampl
17.6239196013666,2.8049339212116404,0.3628595862359613
74.56273677501255,11.867028128203094,0.8875908052529861
157.25959028911737,25.028641143119252,0.3826367613808222
170.1386084593468,27.078400547081607,0.7286697992946649
