w,nu,ampl
16.26823347818456,2.58916977342613,0.7734754902584449
17.6239196013666,2.8049339212116404,0.4292633260699508
47.44901431137162,7.551745172492878,0.36820718500252175
74.56273677501255,11.867028128203094,0.8885122557004277
